date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:34:25	315/315	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:10:31%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/jquery-asColorPicker/js/jquery-asColorPicker.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/jquery-asColorPicker/js/jquery-asColorPicker.min.js	(from https://owlio.dexignzone.com/laravel/demo/form-pickers)
11:34:26	337/337	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:10:32%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/bootstrap-material-datetimepicker/js/bootstrap-material-datetimepicker.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/bootstrap-material-datetimepicker/js/bootstrap-material-datetimepicker.js	(from https://owlio.dexignzone.com/laravel/demo/form-pickers)
11:34:26	33592/33592	---M--	200	added ('OK')	application/x-javascript	etag:%228338-58dd9fd430200%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/jquery-asColorPicker/js/jquery-asColorPicker.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/jquery-asColorPicker/js/jquery-asColorPicker.min.js	(from https://owlio.dexignzone.com/laravel/demo/form-pickers)
11:34:26	283/283	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:10:32%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/pickadate/picker.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/pickadate/picker.js	(from https://owlio.dexignzone.com/laravel/demo/form-pickers)
11:34:27	8779/8779	---M--	200	added ('OK')	application/x-javascript	etag:%22224b-58dd9fd430200%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/pickadate/picker.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/pickadate/picker.js	(from https://owlio.dexignzone.com/laravel/demo/form-pickers)
11:34:27	57905/57905	---M--	200	added ('OK')	application/x-javascript	etag:%22e231-58dd9fd247d80%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/bootstrap-material-datetimepicker/js/bootstrap-material-datetimepicker.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/bootstrap-material-datetimepicker/js/bootstrap-material-datetimepicker.js	(from https://owlio.dexignzone.com/laravel/demo/form-pickers)
11:34:28	288/288	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:10:34%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/pickadate/picker.time.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/pickadate/picker.time.1c2.delayed	(from https://owlio.dexignzone.com/laravel/demo/form-pickers)
11:34:28	9085/9085	---M--	200	added ('OK')	application/x-javascript	etag:%22237d-58dd9fd430200%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/pickadate/picker.time.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/pickadate/picker.time.js	(from https://owlio.dexignzone.com/laravel/demo/form-pickers)
11:34:29	288/288	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:10:35%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/pickadate/picker.date.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/pickadate/picker.date.js	(from https://owlio.dexignzone.com/laravel/demo/form-pickers)
11:34:29	12800/12800	---M--	200	added ('OK')	application/x-javascript	etag:%223200-58dd9fd430200%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/pickadate/picker.date.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/pickadate/picker.date.js	(from https://owlio.dexignzone.com/laravel/demo/form-pickers)
11:34:30	300/300	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:10:36%20GMT	https://owlio.dexignzone.com/laravel/demo/js/plugins-init/bs-daterange-picker-init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/js/plugins-init/bs-daterange-picker-init.js	(from https://owlio.dexignzone.com/laravel/demo/form-pickers)
11:34:30	922/922	---M--	200	added ('OK')	application/x-javascript	etag:%2239a-58dd9fd247d80%22	https://owlio.dexignzone.com/laravel/demo/public/js/plugins-init/bs-daterange-picker-init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/js/plugins-init/bs-daterange-picker-init.js	(from https://owlio.dexignzone.com/laravel/demo/form-pickers)
11:34:30	293/293	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:10:36%20GMT	https://owlio.dexignzone.com/laravel/demo/js/plugins-init/clock-picker-init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/js/plugins-init/clock-picker-init.js	(from https://owlio.dexignzone.com/laravel/demo/form-pickers)
11:34:31	594/594	---M--	200	added ('OK')	application/x-javascript	etag:%22252-5bf9a79ddc880%22	https://owlio.dexignzone.com/laravel/demo/public/js/plugins-init/clock-picker-init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/js/plugins-init/clock-picker-init.js	(from https://owlio.dexignzone.com/laravel/demo/form-pickers)
11:34:31	301/301	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:10:37%20GMT	https://owlio.dexignzone.com/laravel/demo/js/plugins-init/jquery-asColorPicker.init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/js/plugins-init/jquery-asColorPicker.init.js	(from https://owlio.dexignzone.com/laravel/demo/form-pickers)
11:34:32	278/278	---M--	200	added ('OK')	application/x-javascript	etag:%22116-58dd9fd247d80%22	https://owlio.dexignzone.com/laravel/demo/public/js/plugins-init/jquery-asColorPicker.init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/js/plugins-init/jquery-asColorPicker.init.js	(from https://owlio.dexignzone.com/laravel/demo/form-pickers)
11:34:32	301/301	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:10:38%20GMT	https://owlio.dexignzone.com/laravel/demo/js/plugins-init/material-date-picker-init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/js/plugins-init/material-date-picker-init.js	(from https://owlio.dexignzone.com/laravel/demo/form-pickers)
11:34:32	541/541	---M--	200	added ('OK')	application/x-javascript	etag:%2221d-58dd9fd247d80%22	https://owlio.dexignzone.com/laravel/demo/public/js/plugins-init/material-date-picker-init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/js/plugins-init/material-date-picker-init.js	(from https://owlio.dexignzone.com/laravel/demo/form-pickers)
11:34:33	290/290	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:10:39%20GMT	https://owlio.dexignzone.com/laravel/demo/js/plugins-init/pickadate-init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/js/plugins-init/pickadate-init.js	(from https://owlio.dexignzone.com/laravel/demo/form-pickers)
11:34:33	127/127	---M--	200	added ('OK')	application/x-javascript	etag:%227f-58dd9fd247d80%22	https://owlio.dexignzone.com/laravel/demo/public/js/plugins-init/pickadate-init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/js/plugins-init/pickadate-init.js	(from https://owlio.dexignzone.com/laravel/demo/form-pickers)
11:34:34	304/304	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:10:40%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/datatables/css/jquery.dataTables.min.css	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/datatables/css/jquery.dataTables.min.css	(from https://owlio.dexignzone.com/laravel/demo/table-datatable-basic)
11:34:35	13901/13901	---M--	200	added ('OK')	text/css	etag:%22364d-58dd9fd430200%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/datatables/css/jquery.dataTables.min.css	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/datatables/css/jquery.dataTables.min.css	(from https://owlio.dexignzone.com/laravel/demo/table-datatable-basic)
11:34:38	286/286	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:10:44%20GMT	https://owlio.dexignzone.com/laravel/demo/images/profile/small/pic7.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/profile/small/pic7.1d2.delayed	(from https://owlio.dexignzone.com/laravel/demo/table-datatable-basic)
11:34:38	5222/5222	---M--	200	added ('OK')	image/jpeg	etag:%221466-5b06f8b640680%22	https://owlio.dexignzone.com/laravel/demo/public/images/profile/small/pic7.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/profile/small/pic7.jpg	(from https://owlio.dexignzone.com/laravel/demo/table-datatable-basic)
11:34:38	286/286	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:10:45%20GMT	https://owlio.dexignzone.com/laravel/demo/images/profile/small/pic8.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/profile/small/pic8.jpg	(from https://owlio.dexignzone.com/laravel/demo/table-datatable-basic)
11:34:39	6416/6416	---M--	200	added ('OK')	image/jpeg	etag:%221910-5af052df0b400%22	https://owlio.dexignzone.com/laravel/demo/public/images/profile/small/pic8.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/profile/small/pic8.jpg	(from https://owlio.dexignzone.com/laravel/demo/table-datatable-basic)
11:34:39	286/286	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:10:45%20GMT	https://owlio.dexignzone.com/laravel/demo/images/profile/small/pic9.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/profile/small/pic9.jpg	(from https://owlio.dexignzone.com/laravel/demo/table-datatable-basic)
11:34:40	7477/7477	---M--	200	added ('OK')	image/jpeg	etag:%221d35-5af052df0b400%22	https://owlio.dexignzone.com/laravel/demo/public/images/profile/small/pic9.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/profile/small/pic9.jpg	(from https://owlio.dexignzone.com/laravel/demo/table-datatable-basic)
11:34:41	287/287	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:10:47%20GMT	https://owlio.dexignzone.com/laravel/demo/images/profile/small/pic10.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/images/profile/small/pic10.1d8.delayed	(from https://owlio.dexignzone.com/laravel/demo/table-datatable-basic)
11:34:41	8284/8284	---M--	200	added ('OK')	image/jpeg	etag:%22205c-5b06f8b640680%22	https://owlio.dexignzone.com/laravel/demo/public/images/profile/small/pic10.jpg	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/images/profile/small/pic10.jpg	(from https://owlio.dexignzone.com/laravel/demo/table-datatable-basic)
11:34:42	302/302	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:10:48%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/datatables/js/jquery.dataTables.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/datatables/js/jquery.dataTables.min.js	(from https://owlio.dexignzone.com/laravel/demo/table-datatable-basic)
11:34:43	291/291	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:10:49%20GMT	https://owlio.dexignzone.com/laravel/demo/js/plugins-init/datatables.init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/js/plugins-init/datatables.init.js	(from https://owlio.dexignzone.com/laravel/demo/table-datatable-basic)
11:34:43	4941/4941	---M--	200	added ('OK')	application/x-javascript	etag:%22134d-5b7eabf397f80%22	https://owlio.dexignzone.com/laravel/demo/public/js/plugins-init/datatables.init.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/js/plugins-init/datatables.init.js	(from https://owlio.dexignzone.com/laravel/demo/table-datatable-basic)
11:34:44	284/284	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Apr%202024%2006:10:50%20GMT	https://owlio.dexignzone.com/laravel/demo/vendor/deznav/deznav.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/vendor/deznav/deznav.min.js	(from https://owlio.dexignzone.com/laravel/demo/page-lock-screen)
11:34:44	82567/82567	---M--	200	added ('OK')	application/x-javascript	etag:%2214287-58dd9fd430200%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/datatables/js/jquery.dataTables.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/datatables/js/jquery.dataTables.min.js	(from https://owlio.dexignzone.com/laravel/demo/table-datatable-basic)
11:34:45	15525/15525	---M--	200	added ('OK')	application/x-javascript	etag:%223ca5-5b7825a2bba80%22	https://owlio.dexignzone.com/laravel/demo/public/vendor/deznav/deznav.min.js	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/vendor/deznav/deznav.min.js	(from https://owlio.dexignzone.com/laravel/demo/page-lock-screen)
11:34:46	53572/53572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d144-58dd9fd247d80%22	https://owlio.dexignzone.com/laravel/demo/public/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.eot?-i3a2kk	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.eot	(from https://owlio.dexignzone.com/laravel/demo/public/icons/simple-line-icons/css/simple-line-icons.css)
11:34:47	53572/53572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d144-58dd9fd247d80%22	https://owlio.dexignzone.com/laravel/demo/public/icons/simple-line-icons/fonts/Simple-Line-Iconsd41d.eot?	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/simple-line-icons/fonts/Simple-Line-Iconsd41dd41d.eot	(from https://owlio.dexignzone.com/laravel/demo/public/icons/simple-line-icons/css/simple-line-icons.css)
11:34:48	26384/26384	---M--	200	added ('OK')	application/font-woff2	etag:%226710-58dd9fd247d80%22	https://owlio.dexignzone.com/laravel/demo/public/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.woff2?-i3a2kk	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.woff2	(from https://owlio.dexignzone.com/laravel/demo/public/icons/simple-line-icons/css/simple-line-icons.css)
11:34:49	53368/53368	---M--	200	added ('OK')	application/x-font-ttf	etag:%22d078-58dd9fd247d80%22	https://owlio.dexignzone.com/laravel/demo/public/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.ttf?-i3a2kk	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.ttf	(from https://owlio.dexignzone.com/laravel/demo/public/icons/simple-line-icons/css/simple-line-icons.css)
11:34:49	53444/53444	---M--	200	added ('OK')	application/font-woff	etag:%22d0c4-58dd9fd247d80%22	https://owlio.dexignzone.com/laravel/demo/public/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.woff?-i3a2kk	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.woff	(from https://owlio.dexignzone.com/laravel/demo/public/icons/simple-line-icons/css/simple-line-icons.css)
11:34:50	180148/180148	---M--	200	added ('OK')	application/x-font-ttf	etag:%222bfb4-5d793c06bae00%22	https://owlio.dexignzone.com/laravel/demo/public/icons/fontawesome/webfonts/fa-brands-400.ttf	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/fontawesome/webfonts/fa-brands-400.ttf	(from https://owlio.dexignzone.com/laravel/demo/public/icons/fontawesome/css/all.min.css)
11:34:51	104544/104544	---M--	200	added ('OK')	application/font-woff2	etag:%2219860-5d793c06bae00%22	https://owlio.dexignzone.com/laravel/demo/public/icons/fontawesome/webfonts/fa-brands-400.woff2	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/fontawesome/webfonts/fa-brands-400.woff2	(from https://owlio.dexignzone.com/laravel/demo/public/icons/fontawesome/css/all.min.css)
11:34:51	197702/197702	---M--	200	added ('OK')	image/svg+xml	etag:%2230446-58dd9fd247d80%22	https://owlio.dexignzone.com/laravel/demo/public/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.svg?-i3a2kk	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.svg	(from https://owlio.dexignzone.com/laravel/demo/public/icons/simple-line-icons/css/simple-line-icons.css)
11:34:51	23900/23900	---M--	200	added ('OK')	application/font-woff2	etag:%225d5c-5d793c06bae00%22	https://owlio.dexignzone.com/laravel/demo/public/icons/fontawesome/webfonts/fa-regular-400.woff2	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/fontawesome/webfonts/fa-regular-400.woff2	(from https://owlio.dexignzone.com/laravel/demo/public/icons/fontawesome/css/all.min.css)
11:34:52	60384/60384	---M--	200	added ('OK')	application/x-font-ttf	etag:%22ebe0-5fd3715a95200%22	https://owlio.dexignzone.com/laravel/demo/public/icons/fontawesome/webfonts/fa-regular-400.ttf	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/fontawesome/webfonts/fa-regular-400.ttf	(from https://owlio.dexignzone.com/laravel/demo/public/icons/fontawesome/css/all.min.css)
11:34:52	126828/126828	---M--	200	added ('OK')	application/font-woff2	etag:%221ef6c-5d793c06bae00%22	https://owlio.dexignzone.com/laravel/demo/public/icons/fontawesome/webfonts/fa-solid-900.woff2	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/fontawesome/webfonts/fa-solid-900.woff2	(from https://owlio.dexignzone.com/laravel/demo/public/icons/fontawesome/css/all.min.css)
11:34:52	4956/4956	---M--	200	added ('OK')	application/font-woff2	etag:%22135c-5d793c06bae00%22	https://owlio.dexignzone.com/laravel/demo/public/icons/fontawesome/webfonts/fa-v4compatibility.woff2	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/fontawesome/webfonts/fa-v4compatibility.woff2	(from https://owlio.dexignzone.com/laravel/demo/public/icons/fontawesome/css/all.min.css)
11:34:53	10556/10556	---M--	200	added ('OK')	application/x-font-ttf	etag:%22293c-5d793c06bae00%22	https://owlio.dexignzone.com/laravel/demo/public/icons/fontawesome/webfonts/fa-v4compatibility.ttf	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/fontawesome/webfonts/fa-v4compatibility.ttf	(from https://owlio.dexignzone.com/laravel/demo/public/icons/fontawesome/css/all.min.css)
11:34:59	358674/358674	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2257912-5fd386b50b300%22	https://owlio.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.eot?	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/fonts/materialdesignicons-webfontd41d.eot	(from https://owlio.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/css/materialdesignicons.min.css)
11:34:59	358674/358674	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2257912-5fd386b50b300%22	https://owlio.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.eot?v=2.4.85	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.eot	(from https://owlio.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/css/materialdesignicons.min.css)
11:34:59	303488/303488	---M--	200	added ('OK')	application/x-font-ttf	etag:%224a180-5fd3715a95200%22	https://owlio.dexignzone.com/laravel/demo/public/icons/fontawesome/webfonts/fa-solid-900.ttf	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/fontawesome/webfonts/fa-solid-900.ttf	(from https://owlio.dexignzone.com/laravel/demo/public/icons/fontawesome/css/all.min.css)
11:35:01	132144/132144	---M--	200	added ('OK')	application/font-woff2	etag:%2220430-58dd9fd247d80%22	https://owlio.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.woff2?v=2.4.85	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.woff2	(from https://owlio.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/css/materialdesignicons.min.css)
11:35:04	176416/176416	---M--	200	added ('OK')	application/font-woff	etag:%222b120-58dd9fd247d80%22	https://owlio.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.woff?v=2.4.85	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.woff	(from https://owlio.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/css/materialdesignicons.min.css)
11:35:05	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-58dd9fd247d80%22	https://owlio.dexignzone.com/laravel/demo/public/icons/themify-icons/fonts/themifyd41d.eot?	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/themify-icons/fonts/themifyd41dd41d.eot	(from https://owlio.dexignzone.com/laravel/demo/public/icons/themify-icons/css/themify-icons.css)
11:35:06	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-58dd9fd247d80%22	https://owlio.dexignzone.com/laravel/demo/public/icons/themify-icons/fonts/themify9f24.eot?-fvbane	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/themify-icons/fonts/themify9f249f24.eot	(from https://owlio.dexignzone.com/laravel/demo/public/icons/themify-icons/css/themify-icons.css)
11:35:07	56108/56108	---M--	200	added ('OK')	application/font-woff	etag:%22db2c-58dd9fd247d80%22	https://owlio.dexignzone.com/laravel/demo/public/icons/themify-icons/fonts/themify.woff	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/themify-icons/fonts/themify.woff	(from https://owlio.dexignzone.com/laravel/demo/public/icons/themify-icons/css/themify-icons.css)
11:35:08	358454/358454	---M--	200	added ('OK')	application/x-font-ttf	etag:%2257836-5fd386b50b300%22	https://owlio.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.ttf?v=2.4.85	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.ttf	(from https://owlio.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/css/materialdesignicons.min.css)
11:35:10	78584/78584	---M--	200	added ('OK')	application/x-font-ttf	etag:%22132f8-58dd9fd247d80%22	https://owlio.dexignzone.com/laravel/demo/public/icons/themify-icons/fonts/themify.ttf	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/themify-icons/fonts/themify.ttf	(from https://owlio.dexignzone.com/laravel/demo/public/icons/themify-icons/css/themify-icons.css)
11:35:11	234630/234630	---M--	200	added ('OK')	image/svg+xml	etag:%2239486-58dd9fd247d80%22	https://owlio.dexignzone.com/laravel/demo/public/icons/themify-icons/fonts/themify9f24.svg?-fvbane	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/themify-icons/fonts/themify9f249f24.svg	(from https://owlio.dexignzone.com/laravel/demo/public/icons/themify-icons/css/themify-icons.css)
11:35:17	156260/156260	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-596bbc4103300%22	https://owlio.dexignzone.com/laravel/demo/public/icons/line-awesome/fonts/la-brands-400.eot	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/line-awesome/fonts/la-brands-400.eot	(from https://owlio.dexignzone.com/laravel/demo/public/icons/line-awesome/css/line-awesome.min.css)
11:35:18	156260/156260	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-596bbc4103300%22	https://owlio.dexignzone.com/laravel/demo/public/icons/line-awesome/fonts/la-brands-400.eot?	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/line-awesome/fonts/la-brands-400d41d.eot	(from https://owlio.dexignzone.com/laravel/demo/public/icons/line-awesome/css/line-awesome.min.css)
11:35:18	84772/84772	---M--	200	added ('OK')	application/font-woff2	etag:%2214b24-596bbc4103300%22	https://owlio.dexignzone.com/laravel/demo/public/icons/line-awesome/fonts/la-brands-400.woff2	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/line-awesome/fonts/la-brands-400.woff2	(from https://owlio.dexignzone.com/laravel/demo/public/icons/line-awesome/css/line-awesome.min.css)
11:35:24	98673/98673	---M--	200	added ('OK')	application/font-woff	etag:%2218171-596bbc4103300%22	https://owlio.dexignzone.com/laravel/demo/public/icons/line-awesome/fonts/la-brands-400.woff	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/line-awesome/fonts/la-brands-400.woff	(from https://owlio.dexignzone.com/laravel/demo/public/icons/line-awesome/css/line-awesome.min.css)
11:35:24	2753097/2753097	---M--	200	added ('OK')	image/svg+xml	etag:%222a0249-5fd386b50b300%22	https://owlio.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.svg?v=2.4.85	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.svg	(from https://owlio.dexignzone.com/laravel/demo/public/icons/material-design-iconic-font/css/materialdesignicons.min.css)
11:35:27	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-596bbc4103300%22	https://owlio.dexignzone.com/laravel/demo/public/icons/line-awesome/fonts/la-regular-400.eot	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/line-awesome/fonts/la-regular-400.eot	(from https://owlio.dexignzone.com/laravel/demo/public/icons/line-awesome/css/line-awesome.min.css)
11:35:28	156072/156072	---M--	200	added ('OK')	application/x-font-ttf	etag:%22261a8-596bbc4103300%22	https://owlio.dexignzone.com/laravel/demo/public/icons/line-awesome/fonts/la-brands-400.ttf	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/line-awesome/fonts/la-brands-400.ttf	(from https://owlio.dexignzone.com/laravel/demo/public/icons/line-awesome/css/line-awesome.min.css)
11:35:28	12900/12900	---M--	200	added ('OK')	application/font-woff2	etag:%223264-596bbc4103300%22	https://owlio.dexignzone.com/laravel/demo/public/icons/line-awesome/fonts/la-regular-400.woff2	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/line-awesome/fonts/la-regular-400.woff2	(from https://owlio.dexignzone.com/laravel/demo/public/icons/line-awesome/css/line-awesome.min.css)
11:35:28	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-596bbc4103300%22	https://owlio.dexignzone.com/laravel/demo/public/icons/line-awesome/fonts/la-regular-400.eot?	F:/new_web/jitendra_project/owlio.dexignzone.com/laravel/demo/public/icons/line-awesome/fonts/la-regular-400d41d.eot	(from https://owlio.dexignzone.com/laravel/demo/public/icons/line-awesome/css/line-awesome.min.css)
